Geneid	dmso_infect_1	dmso_infect_2	dmso_infect_3	dmso_mock_1	dmso_mock_2	dmso_mock_3	jq1_infect_1	jq1_infect_2	jq1_infect_3	jq1_mock_1	jq1_mock_2	jq1_mock_3	naive_mock_1	naive_mock_2	naive_mock_3
ENSG00000275800	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000147010	4031	4761	3321	3516	4054	6347	1882	3569	3441	3080	2961	3121	4378	2921	2929
ENSG00000173681	152	173	108	178	240	391	132	203	207	196	200	230	241	133	170
ENSG00000206663	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184368	58	63	43	62	79	101	21	38	24	37	34	32	81	48	83
ENSG00000264566	0	1	0	1	0	3	0	0	0	0	0	0	0	0	1
ENSG00000173674	1218	1526	936	1669	1860	3129	1168	2142	1787	1995	1739	2069	1743	1052	1570
ENSG00000201882	2	2	2	1	1	0	2	1	1	0	1	3	0	0	0
ENSG00000201592	3	3	3	3	4	4	1	0	0	3	3	3	4	1	4
ENSG00000225037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177189	1157	1441	941	1273	1305	3239	589	1122	1041	990	929	1337	1497	817	1418
ENSG00000283631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149970	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000231913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185915	0	1	3	1	2	4	0	0	0	0	0	1	6	1	2
ENSG00000091482	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000012174	409	547	362	624	652	1512	241	431	470	391	376	597	741	341	603
ENSG00000275681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230797	22	29	14	36	24	55	12	30	15	19	16	21	32	18	27
ENSG00000206639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271286	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1
ENSG00000102172	6066	6754	4580	6335	7840	11156	3036	6090	5230	5215	5086	4686	7511	5711	5584
ENSG00000102174	10	5	5	18	8	18	6	8	8	8	2	7	10	14	13
ENSG00000224204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233067	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288546	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000175809	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
ENSG00000231846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174028	213	313	186	342	359	581	324	606	543	551	515	658	314	217	233
ENSG00000228610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165186	15	14	14	9	7	20	0	4	1	1	0	1	9	10	17
ENSG00000226774	2	0	0	1	0	0	0	0	0	0	0	0	0	0	3
ENSG00000123131	1944	1959	1370	2922	3889	4647	1716	3129	2690	2975	2810	2420	3455	2745	2240
ENSG00000123130	1424	1526	1065	1520	1933	2667	1226	2469	2228	2072	1874	1989	1806	1373	1286
ENSG00000233785	3	2	0	6	0	4	1	3	1	6	3	4	3	2	0
ENSG00000202272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130066	7510	8875	6116	4549	4157	6251	4620	8732	7578	6629	6432	6328	6035	4219	4251
ENSG00000184831	308	366	244	464	523	743	249	512	439	409	418	368	547	415	398
ENSG00000238103	7	21	11	30	37	12	12	29	18	7	2	6	22	22	6
ENSG00000165182	2	0	0	2	0	5	1	0	3	5	4	1	6	1	3
ENSG00000174010	94	123	100	73	55	162	63	137	95	81	61	121	90	28	91
ENSG00000130741	3208	3705	2619	4908	5889	9646	2381	4449	4008	4133	3791	4418	6423	4138	4748
ENSG00000201407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234230	0	2	0	1	0	0	0	1	0	0	0	0	2	4	0
ENSG00000005889	691	910	612	454	417	927	172	321	323	192	199	258	520	306	397
ENSG00000223611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225071	7	7	3	21	22	11	3	20	15	5	1	4	15	11	6
ENSG00000067992	298	333	216	390	478	746	186	321	295	323	290	292	486	313	385
ENSG00000214124	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
ENSG00000102230	7	6	2	7	10	13	1	0	2	0	0	2	13	10	10
ENSG00000226222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101868	322	404	250	445	505	969	134	257	225	202	212	230	669	392	520
ENSG00000251869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232472	54	82	44	82	92	79	35	59	57	49	37	28	135	70	47
ENSG00000004848	1	0	1	3	1	2	0	0	0	0	0	0	1	0	1
ENSG00000214111	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000240439	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176812	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228519	13	17	6	18	15	13	6	9	6	3	8	5	14	13	8
ENSG00000233403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227511	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188408	0	0	1	2	0	2	0	0	0	0	0	0	1	0	0
ENSG00000237171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000216938	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000236683	8	8	7	7	10	6	8	20	18	15	15	9	2	11	1
ENSG00000252491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242021	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
ENSG00000228933	2	0	0	1	2	2	0	0	0	0	0	0	2	0	1
ENSG00000233807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223391	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000238247	0	1	0	0	1	1	0	1	1	0	0	1	0	0	2
ENSG00000189186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229731	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000226199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169306	0	1	2	0	1	1	0	1	0	0	0	0	1	1	1
ENSG00000226436	1	0	0	0	0	1	3	3	1	0	0	0	1	0	1
ENSG00000201666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214107	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178556	0	2	4	2	4	0	0	0	0	1	0	0	6	1	0
ENSG00000232368	7	13	7	15	14	8	14	33	27	24	16	6	17	19	0
ENSG00000198814	126	142	112	160	167	311	109	215	191	179	162	223	185	125	165
ENSG00000229331	0	0	0	0	3	0	0	1	0	0	0	0	0	0	1
ENSG00000241886	3	2	0	1	1	4	2	1	1	0	0	2	1	1	2
ENSG00000243055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157625	775	1032	715	761	706	1937	545	916	875	770	613	1170	924	417	828
ENSG00000231542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198947	90	116	63	130	96	247	51	111	110	108	80	137	137	76	117
ENSG00000252903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236285	1	4	1	1	4	1	2	5	3	0	3	0	4	3	1
ENSG00000263600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226781	6	16	5	12	18	12	5	16	14	13	4	7	12	12	7
ENSG00000215310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147027	382	628	389	691	638	1823	494	800	782	884	675	1287	937	403	838
ENSG00000225384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165164	3	2	3	3	0	5	0	0	1	0	0	2	1	1	2
ENSG00000206733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000233921	1	1	1	0	2	0	1	1	2	1	0	0	0	0	0
ENSG00000286475	0	1	1	4	2	5	0	0	0	0	0	1	3	2	3
ENSG00000249467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223723	20	15	24	23	29	49	7	2	4	5	1	0	38	14	25
ENSG00000231069	2	1	2	3	5	4	0	3	0	0	0	2	0	1	0
ENSG00000198173	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000243048	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130962	537	726	434	491	463	1133	483	828	745	803	713	1122	506	260	505
ENSG00000250349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000219186	6	0	5	9	4	3	0	5	7	4	3	3	2	9	2
ENSG00000234355	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
ENSG00000174678	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0
ENSG00000147036	28	43	19	40	44	90	19	39	25	38	22	28	36	30	24
ENSG00000047597	228	312	230	271	300	672	106	174	161	177	154	250	393	218	336
ENSG00000285944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165168	29	28	27	40	47	118	16	20	33	34	30	33	50	51	47
ENSG00000165169	460	637	392	718	702	1363	472	953	749	837	740	1037	732	403	646
ENSG00000206983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259977	3	9	1	4	4	5	3	1	1	2	1	0	2	1	3
ENSG00000224339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187516	3	2	0	1	0	1	1	2	0	0	0	0	0	0	1
ENSG00000229674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147041	95	107	57	109	112	223	15	33	43	33	21	41	122	72	123
ENSG00000221466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101955	9	24	16	20	25	40	7	3	9	10	8	3	20	17	15
ENSG00000226679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000156313	73	97	67	128	108	219	91	139	131	125	104	125	132	92	110
ENSG00000252050	0	0	0	0	0	2	1	0	1	0	0	0	1	0	2
ENSG00000036473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000156298	1	3	2	1	3	6	13	9	9	13	9	13	0	3	3
ENSG00000238606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287729	1	1	1	1	3	2	1	1	1	2	0	2	4	0	0
ENSG00000165175	1586	1547	1131	1360	1618	1985	852	1656	1487	1452	1463	1310	1651	1318	1028
ENSG00000238123	1	3	0	0	5	5	3	4	4	3	4	3	3	4	0
ENSG00000207122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264618	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0
ENSG00000228232	157	184	129	188	251	137	118	269	231	160	191	110	263	180	72
ENSG00000270759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261435	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000263972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214047	0	2	0	0	0	0	0	0	0	1	0	0	1	1	0
ENSG00000285709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183337	792	830	605	597	638	1208	122	261	248	150	148	194	745	478	594
ENSG00000236393	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1
ENSG00000214045	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0
ENSG00000206677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182220	2363	2750	1829	3930	4502	8011	3181	5742	5117	5391	4986	5992	4425	2608	3459
ENSG00000287098	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000238205	0	2	0	0	0	1	1	0	1	0	0	0	0	0	4
ENSG00000185753	973	1118	742	546	696	1065	338	628	611	510	501	538	709	457	527
ENSG00000180182	1054	1258	901	1183	1203	2796	645	1257	1203	1028	944	1426	1484	794	1138
ENSG00000234636	2	3	1	0	0	6	1	9	6	6	4	4	5	5	4
ENSG00000270791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238222	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0
ENSG00000232801	0	0	0	1	2	2	0	0	2	0	1	0	2	2	1
ENSG00000189145	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000216866	37	52	22	49	43	44	15	56	55	39	30	22	50	49	32
ENSG00000287549	1	0	4	1	2	2	1	0	0	1	1	2	4	0	2
ENSG00000237931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124486	4285	5493	3856	3741	3771	7810	2731	5092	4600	4024	3620	5124	4555	2499	3349
ENSG00000223714	3	1	3	6	9	3	0	0	0	1	1	0	9	7	5
ENSG00000199564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226641	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215301	7381	9713	6788	6133	5669	14124	4781	8409	8222	7251	6280	10251	7585	3739	6945
ENSG00000264573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188937	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0
ENSG00000225238	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000147044	1211	1432	1078	1353	1394	2533	1217	2302	2183	1816	1841	2232	1467	909	1126
ENSG00000233033	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000212207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000217624	5	7	5	8	6	7	4	14	9	7	6	9	12	3	4
ENSG00000242559	0	2	1	0	0	0	0	2	2	1	0	0	0	0	0
ENSG00000171659	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000171657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237875	1	3	6	2	1	4	3	2	1	0	0	2	5	4	1
ENSG00000251807	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000233103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228847	0	0	0	0	2	2	0	0	2	3	0	0	1	0	0
ENSG00000212560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287223	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000102055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224294	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237206	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
ENSG00000285899	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000231750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189221	27	36	17	43	53	92	6	6	4	5	16	10	77	72	69
ENSG00000069535	2070	2474	1709	5275	6166	9284	1563	3226	2917	2828	2623	2686	5811	3958	3799
ENSG00000124479	3	7	12	35	48	67	5	5	2	6	7	3	39	33	25
ENSG00000236276	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000214019	6	5	5	4	3	1	1	8	1	3	4	2	6	3	2
ENSG00000183690	13	11	4	13	24	40	3	8	5	4	4	6	29	18	26
ENSG00000198414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214018	1	1	1	2	2	2	1	0	4	0	0	1	9	2	0
ENSG00000200702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215035	2	2	0	6	3	1	1	0	0	0	1	1	6	4	0
ENSG00000069509	327	385	304	514	631	932	165	291	289	263	256	273	685	424	458
ENSG00000233543	6	4	1	1	2	4	1	0	1	1	1	0	3	3	0
ENSG00000229168	1	3	2	3	11	1	1	1	0	3	1	0	4	6	0
ENSG00000214016	13	21	15	20	26	23	38	27	19	40	13	23	33	19	15
ENSG00000242065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147050	1012	1328	937	625	634	1364	380	678	692	474	406	621	825	431	605
ENSG00000147113	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000229491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237782	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000229563	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000214282	3	2	8	3	6	2	10	10	13	11	12	3	2	7	1
ENSG00000204915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270069	286	276	196	265	342	596	425	753	716	656	551	651	249	150	191
ENSG00000207870	9	20	6	20	12	18	21	24	28	19	18	20	6	10	11
ENSG00000207725	0	1	2	2	1	1	1	6	3	3	1	3	0	0	0
ENSG00000269902	3	8	3	8	9	13	22	26	20	24	30	31	15	4	7
ENSG00000231566	34	33	34	38	61	87	19	41	51	50	40	43	37	27	18
ENSG00000212347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213100	1	9	4	7	3	2	2	13	6	7	7	4	6	3	0
ENSG00000214009	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0
ENSG00000278838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236751	28	26	19	23	30	47	13	34	33	16	17	24	40	21	17
ENSG00000229145	1	0	0	1	3	2	0	3	1	0	0	0	1	1	1
ENSG00000286306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231235	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000235587	34	47	32	46	70	29	30	60	43	39	43	30	47	58	11
ENSG00000147121	210	262	165	285	317	524	134	268	217	197	209	207	306	220	219
ENSG00000224072	0	0	2	1	0	1	1	0	2	0	2	2	2	2	0
ENSG00000251192	70	84	53	61	72	110	51	114	129	87	89	97	68	51	46
ENSG00000199226	0	1	1	1	1	2	0	0	0	2	2	0	1	0	1
ENSG00000230844	31	50	31	61	68	106	34	33	52	50	48	57	68	45	36
ENSG00000277721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270499	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000147119	486	499	352	573	745	800	385	776	744	754	704	576	677	557	481
ENSG00000065923	2928	3260	2392	4105	4572	8501	2737	5257	4931	4493	4199	5306	4873	3111	3841
ENSG00000213997	36	46	46	30	30	77	24	52	61	38	46	41	60	31	33
ENSG00000226048	0	0	3	2	1	3	1	2	2	1	1	3	2	0	1
ENSG00000215284	6	4	4	6	9	6	4	7	2	5	5	7	5	0	2
ENSG00000102218	809	971	648	675	596	1541	300	568	512	433	466	711	802	374	728
ENSG00000204904	5	2	1	3	3	6	1	2	7	2	1	0	2	2	3
ENSG00000102221	486	621	461	426	413	1005	153	360	327	270	243	307	587	275	466
ENSG00000130988	4	5	5	11	4	11	1	0	0	0	0	0	15	6	7
ENSG00000206685	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000201659	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0
ENSG00000147123	1813	1730	1211	2770	4132	3822	1673	3453	3047	3081	3115	2388	3258	3106	2075
ENSG00000182872	2435	2328	1763	2612	3281	3651	1256	2614	2303	1945	2043	1890	2841	2428	1961
ENSG00000237351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130985	10943	11273	7932	15476	18552	24092	11268	23012	20692	19469	19224	19115	15926	12971	10769
ENSG00000224975	79	80	50	66	64	74	68	94	91	49	67	81	63	45	34
ENSG00000102225	4048	4248	3057	4813	5882	7170	2309	4595	4290	3928	4052	3662	5152	4389	3645
ENSG00000102226	2185	2248	1687	2644	3183	3785	3699	7376	6581	6105	6240	5999	2943	2383	1957
ENSG00000237623	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
